"Location.ID","Sublocation.ID","Station.ID","Start.Date","Year","Start.Time","Start.Depth..m.","End.Depth..m.","Stratum","Stratum.Volume..m..","Sequence.Number","Taxon.Code","Old.Cell.Volume..µm..","Cell.Volume..µm..","Correction.Factor","Number.Cells.count.1","Number.Cells.count.2","Chloroplast.Length..µm.","Chloroplast.Width..µm.","Cell.L..","Biomass..µg.mL...","Sample.Type","Collection.Method","Collection.Authority","Field.Reference","Data.Set.ID","Update.date"
"227","LA","CB","6/30/1986",86,"",2,3.5,"MET",44655,3,"P2100",750,917,1000,1,NA,16.5,14.5,NA,NA,"IND","TIP",144,"86K5660","P01","10/11/1994"
"227","LA","CB","6/30/1986",86,"",2,3.5,"MET",44655,5,"P2105",350,166,39683,9,NA,9.1,5.4,NA,NA,"IND","TIP",144,"86K5660","P01","10/11/1994"
"227","LA","CB","6/30/1986",86,"",2,3.5,"MET",44655,2,"P1054",300,300,39683,9,NA,NA,NA,NA,NA,"IND","TIP",144,"86K5660","P01","5/3/2010 10:04:17 AM"
"227","LA","CB","6/30/1986",86,"",2,3.5,"MET",44655,7,"P2115",100,11,39683,44,NA,4,4,NA,NA,"IND","TIP",144,"86K5660","P01","10/11/1994"
"227","LA","CB","6/30/1986",86,"",2,3.5,"MET",44655,8,"P2130",150,23,39683,25,NA,6.9,3.1,NA,NA,"IND","TIP",144,"86K5660","P01","10/11/1994"
"227","LA","CB","6/30/1986",86,"",2,3.5,"MET",44655,9,"P2132",300,45,39683,663,NA,8,4,NA,NA,"IND","TIP",144,"86K5660","P01","10/11/1994"
"227","LA","CB","6/30/1986",86,"",2,3.5,"MET",44655,10,"P2133",150,21,39683,258,NA,6.6,3,NA,NA,"IND","TIP",144,"86K5660","P01","10/11/1994"
"227","LA","CB","6/30/1986",86,"",2,3.5,"MET",44655,11,"P2135",500,52,39683,8,NA,11,3.5,NA,NA,"IND","TIP",144,"86K5660","P01","10/11/1994"
"227","LA","CB","6/30/1986",86,"",2,3.5,"MET",44655,12,"P2137",50,14,39683,1811,NA,3,3,NA,NA,"IND","TIP",144,"86K5660","P01","10/11/1994"
"227","LA","CB","6/30/1986",86,"",2,3.5,"MET",44655,13,"P2141",100,30,39683,28,NA,25.4,1.7,NA,NA,"IND","TIP",144,"86K5660","P01","10/11/1994"
"227","LA","CB","6/30/1986",86,"",2,3.5,"MET",44655,4,"P2105",500,166,39683,3,NA,9.1,5.4,NA,NA,"IND","TIP",144,"86K5660","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,25,"P5513",2000,882,1000,1,NA,72,6.7,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,20,"P3305",1000,2162,1000,2,NA,18.3,18.3,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,21,"P4351",100,50,39683,66,NA,4.6,4.6,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,22,"P4352",300,208,39683,18,NA,6.5,6.5,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,23,"P4400",400,67,39683,1,NA,8,4,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,19,"P2206",15000,29503,1000,11,NA,38,38,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,24,"P4418",300,154,39683,2,NA,6.5,6.5,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,26,"P5514",1000,1206,1000,1,NA,18,16,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,27,"P5518",100,80,1000,248,NA,76.7,2,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,28,"P6558",2000,919,1000,109,NA,21.5,11,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,29,"P6564",2000,1059,1000,3,NA,23.8,11.3,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,30,"P6565",3000,4109,1000,12,NA,42,16.5,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,32,"P1072",NA,100,39683,30,NA,NA,NA,NA,NA,"IND","TIP",144,"86K6342","P01","5/5/2010 3:02:12 PM"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,18,"P2201",100,36,39683,7,NA,4.3,3.7,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,3,"P1043",NA,1000,39683,10,NA,NA,NA,NA,NA,"IND","TIP",144,"86K6342","P01","5/5/2010 2:47:24 PM"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,31,"P7638",1000,2649,1000,16,NA,20,15.7,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,7,"P2115",100,352,39683,46,NA,2.8,2.8,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,5,"P1052",300,300,39683,16,NA,NA,NA,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,17,"P2199",300,39,39683,48,NA,5.9,5.8,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,2,"P1030",2,0,675675,5526,NA,1.8,0.3,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,6,"P2105",350,171,39683,6,NA,9,5.3,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,1,"P1028",50,27,39683,6,NA,0,0,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,8,"P2120",150,59,39683,4,NA,7,4,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,9,"P2130",150,25,39683,21,NA,7,3.1,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,10,"P2132",300,41,39683,209,NA,8,3.8,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,11,"P2133",150,30,39683,89,NA,6.5,3.3,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,12,"P2135",500,61,39683,10,NA,12,3.7,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,13,"P2137",50,14,39683,218,NA,3,3,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,14,"P2141",100,33,39683,24,NA,25.9,1.8,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,15,"P2157",100,19,39683,4,NA,9,2.3,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,16,"P2193",7500,447,1000,9,NA,16,10,NA,NA,"IND","TIP",144,"86K6342","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",0,2.5,"EPI",98976,4,"P1074",NA,100,39683,168,NA,NA,NA,NA,NA,"IND","TIP",144,"86K6342","P01","5/5/2010 2:47:24 PM"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,24,"P4400",400,128,39683,5,NA,8.3,5.3,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,33,"P7641",7000,8646,1000,1,NA,28.7,24,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,19,"P2201",100,8,39683,14,NA,4,2,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,20,"P2206",15000,21486,1000,19,NA,34.3,34.3,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,21,"P3301",9000,3278,1000,8,NA,75.3,9.3,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,22,"P4351",100,48,39683,49,NA,4.5,4.5,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,23,"P4355",100,34,39683,5,NA,4,4,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,25,"P4418",300,157,39683,9,NA,6.5,6.5,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,26,"P5518",100,77,1000,330,NA,73.4,2,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,27,"P6558",2000,907,1000,200,NA,21.3,11,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,28,"P6564",2000,1022,1000,17,NA,24,11,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,29,"P6565",3000,4109,1000,3,NA,42.4,16.4,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,30,"P6568",150,55,39683,17,NA,8.4,4.5,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,32,"P7638",1000,2474,1000,43,NA,19,15.3,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,16,"P2182",5000,1832,1000,2,NA,21.6,19.6,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,31,"P7632",1000,4189,39683,1,NA,20,20,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,2,"P1043",1000,1000,39683,19,NA,NA,NA,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,17,"P2193",7500,970,1000,17,NA,17,15,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,1,"P1030",2,0,675675,2718,NA,1.5,0.3,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,3,"P1074",100,100,39683,48,NA,NA,NA,NA,NA,"IND","TIP",144,"86K6343","P01","5/5/2010 3:41:39 PM"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,4,"P1052",300,300,39683,13,NA,NA,NA,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,5,"P2100",750,917,1000,5,NA,16.5,14.5,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,6,"P2105",500,166,39683,3,NA,9.1,5.4,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,7,"P2107",2000,1640,1000,5,NA,58,6,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,15,"P2141",100,30,39683,41,NA,25.4,1.7,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,9,"P2120",150,67,39683,9,NA,8,4,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,10,"P2130",150,23,39683,44,NA,6.9,3.1,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,11,"P2132",300,45,39683,709,NA,8,4,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,12,"P2133",150,21,39683,156,NA,6.6,3,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,13,"P2137",50,14,39683,1868,NA,3,3,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,14,"P2138",150,34,39683,1,NA,49.8,1.3,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,8,"P2115",100,11,39683,65,NA,4,4,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/14/1986",86,"",2.5,3.5,"MET",28731,18,"P2199",300,36,39683,29,NA,5.8,5.4,NA,NA,"IND","TIP",144,"86K6343","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,16,"P2199",300,39,39683,37,NA,5.9,5.8,NA,NA,"IND","TIP",144,"86K7054","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,17,"P2206",15000,29503,1000,4,NA,38,38,NA,NA,"IND","TIP",144,"86K7054","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,18,"P4351",100,50,39683,115,NA,4.6,4.6,NA,NA,"IND","TIP",144,"86K7054","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,19,"P4355",100,55,39683,1,NA,4.7,4.7,NA,NA,"IND","TIP",144,"86K7054","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,20,"P4418",300,154,39683,2,NA,6.5,6.5,NA,NA,"IND","TIP",144,"86K7054","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,21,"P5507",200,82,39683,3,NA,3.5,7.4,NA,NA,"IND","TIP",144,"86K7054","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,22,"P5507",2000,2052,1000,1,NA,10.8,21.6,NA,NA,"IND","TIP",144,"86K7054","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,23,"P5518",100,80,39683,40,NA,76.7,2,NA,NA,"IND","TIP",144,"86K7054","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,24,"P6558",2000,919,1000,75,NA,21.5,11,NA,NA,"IND","TIP",144,"86K7054","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,26,"P7632",1000,4161,39683,1,NA,19.3,18.7,NA,NA,"IND","TIP",144,"86K7054","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,28,"P1072",NA,50,39683,29,NA,NA,NA,NA,NA,"IND","TIP",144,"86K7054","P01","5/5/2010 3:02:12 PM"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,15,"P2198",150,11,39683,1,NA,4,4,NA,NA,"IND","TIP",144,"86K7054","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,27,"P7638",1000,2649,1000,35,NA,20,15.7,NA,NA,"IND","TIP",144,"86K7054","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,25,"P7632",20000,19831,1000,24,NA,33.5,33.5,NA,NA,"IND","TIP",144,"86K7054","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,4,"P1052",300,300,39683,22,NA,NA,NA,NA,NA,"IND","TIP",144,"86K7054","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,14,"P2193",2500,447,1000,16,NA,16,10,NA,NA,"IND","TIP",144,"86K7054","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,1,"P1030",2,0,675675,5085,NA,1.8,0.3,NA,NA,"IND","TIP",144,"86K7054","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,3,"P1074",NA,50,39683,802,NA,NA,NA,NA,NA,"IND","TIP",144,"86K7054","P01","5/5/2010 2:47:24 PM"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,5,"P2105",350,171,39683,17,NA,9,5.3,NA,NA,"IND","TIP",144,"86K7054","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,6,"P2115",100,352,39683,15,NA,2.8,2.8,NA,NA,"IND","TIP",144,"86K7054","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,7,"P2121",300,84,39683,47,NA,10,4,NA,NA,"IND","TIP",144,"86K7054","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,8,"P2130",150,25,39683,11,NA,7,3.1,NA,NA,"IND","TIP",144,"86K7054","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,9,"P2133",150,30,39683,115,NA,6.5,3.3,NA,NA,"IND","TIP",144,"86K7054","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,10,"P2137",100,14,39683,34,NA,3,3,NA,NA,"IND","TIP",144,"86K7054","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,11,"P2138",100,35,39683,2,NA,40,1.5,NA,NA,"IND","TIP",144,"86K7054","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,12,"P2141",100,33,39683,41,NA,25.9,1.8,NA,NA,"IND","TIP",144,"86K7054","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,13,"P2187",1000,645,1000,1,NA,16.2,13.7,NA,NA,"IND","TIP",144,"86K7054","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",0,2,"EPI",83053,2,"P1043",NA,1000,39683,6,NA,NA,NA,NA,NA,"IND","TIP",144,"86K7054","P01","5/5/2010 2:47:24 PM"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,33,"P7641",7000,8646,1000,4,NA,28.7,24,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,25,"P5514",1000,1329,1000,1,NA,18.5,16.5,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,19,"P2199",300,36,39683,32,NA,5.8,5.4,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,20,"P2206",15000,21486,1000,14,NA,34.3,34.3,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,21,"P3301",9000,3278,1000,3,NA,75.3,9.3,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,22,"P3305",1000,2036,1000,1,NA,18,18,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,23,"P4351",100,48,7184,74,NA,4.5,4.5,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,24,"P4355",100,34,39683,1,NA,4,4,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,26,"P5518",200,77,1000,87,NA,73.4,2,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,27,"P5518",100,77,39683,18,NA,73.4,2,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,28,"P6558",2000,907,1000,116,NA,21.3,11,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,29,"P6564",2000,1022,1000,5,NA,24,11,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,30,"P6568",150,55,39683,4,NA,8.4,4.5,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,18,"P2193",2000,970,1000,36,NA,17,15,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,32,"P7638",1000,2474,1000,12,NA,19,15.3,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,15,"P2141",100,30,39683,41,NA,25.4,1.7,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,31,"P7632",20000,22504,1000,6,NA,35,35,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,4,"P1052",300,300,39683,50,NA,NA,NA,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,17,"P2158",150,70,39683,7,NA,40.8,2,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,3,"P1074",50,50,39683,407,NA,NA,NA,NA,NA,"IND","TIP",144,"86K7055","P01","5/5/2010 3:41:39 PM"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,1,"P1030",2,0,675675,4657,NA,1.5,0.3,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,5,"P2100",750,917,1000,13,NA,16.5,14.5,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,6,"P2105",350,166,39683,10,NA,9.1,5.4,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,7,"P2107",2000,1640,1000,3,NA,58,6,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,8,"P2115",100,11,39683,44,NA,4,4,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,10,"P2126",150,78,39683,1,NA,6,4.8,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,11,"P2130",150,23,39683,34,NA,6.9,3.1,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,12,"P2133",150,21,39683,388,NA,6.6,3,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,13,"P2135",500,52,39683,12,NA,11,3.5,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,14,"P2137",100,14,39683,142,NA,3,3,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,16,"P2157",100,22,39683,4,NA,9.2,2.4,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,9,"P2120",150,67,39683,42,NA,8,4,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","7/30/1986",86,"",2,3.5,"MET",44655,2,"P1043",1000,1000,39683,5,NA,NA,NA,NA,NA,"IND","TIP",144,"86K7055","P01","10/11/1994"
"227","LA","CB","8/11/1986",86,"",0,2.5,"EPI",98976,18,"P4355",100,55,39683,415,NA,4.7,4.7,NA,NA,"IND","TIP",144,"86K7235","P01","10/11/1994"
"227","LA","CB","8/11/1986",86,"",0,2.5,"EPI",98976,23,"P6558",2000,919,1000,30,NA,21.5,11,NA,NA,"IND","TIP",144,"86K7235","P01","10/11/1994"
"227","LA","CB","8/11/1986",86,"",0,2.5,"EPI",98976,29,"P1072",NA,100,39683,9,NA,NA,NA,NA,NA,"IND","TIP",144,"86K7235","P01","5/5/2010 3:02:12 PM"
"227","LA","CB","8/11/1986",86,"",0,2.5,"EPI",98976,27,"P7638",1000,2649,1000,47,NA,20,15.7,NA,NA,"IND","TIP",144,"86K7235","P01","10/11/1994"
"227","LA","CB","8/11/1986",86,"",0,2.5,"EPI",98976,12,"P2141",100,33,39683,6,NA,25.9,1.8,NA,NA,"IND","TIP",144,"86K7235","P01","10/11/1994"
"227","LA","CB","8/11/1986",86,"",0,2.5,"EPI",98976,26,"P7632",30000,19831,1000,34,NA,33.5,33.5,NA,NA,"IND","TIP",144,"86K7235","P01","10/11/1994"
"227","LA","CB","8/11/1986",86,"",0,2.5,"EPI",98976,25,"P6568",150,51,39683,10,NA,8,4.6,NA,NA,"IND","TIP",144,"86K7235","P01","10/11/1994"
"227","LA","CB","8/11/1986",86,"",0,2.5,"EPI",98976,24,"P6559",3000,2568,1000,1,NA,30.5,15.5,NA,NA,"IND","TIP",144,"86K7235","P01","10/11/1994"
"227","LA","CB","8/11/1986",86,"",0,2.5,"EPI",98976,28,"P7641",7000,8746,1000,22,NA,29,24,NA,NA,"IND","TIP",144,"86K7235","P01","10/11/1994"
"227","LA","CB","8/11/1986",86,"",0,2.5,"EPI",98976,19,"P5507",200,82,39683,4,NA,3.5,7.4,NA,NA,"IND","TIP",144,"86K7235","P01","10/11/1994"
