"Year","Month","Day","CloudI","AirTempI","HumidityI","AirPressureI","WindSpeedI","InflowTempI","TPI","DOCI","NO3I","NH4I","SO4I","Fe2I","Ca2I","pHI","Fe3I","SiO2I"
1991,3,28,0.875,-10.5,82,967,2.1,0,77.7403100775194,14567.9069767442,68.7887596899225,69.0503875968992,2961.04651162791,139.904858715891,1690.05813953488,4.79725919685702,31.0447536577907,1764.10852713178
1991,3,29,0.412,-10,52,967,1.2,0,77.9922480620155,14462.3255813954,69.031007751938,69.2403100775194,2958.83720930233,138.112630052713,1686.04651162791,4.79725919685702,30.6470598402326,1747.28682170543
1991,3,30,0.375,-1.5,58,969,2.1,0,78.2441860465116,14356.7441860465,69.2732558139535,69.4302325581395,2956.62790697674,136.320401389535,1682.03488372093,4.79725919685702,30.2493660226744,1730.46511627907
1991,3,31,0,0,60,969,1.6,0,78.4961240310078,14251.1627906977,69.515503875969,69.6201550387597,2954.41860465116,134.528172726357,1678.02325581395,4.79725919685702,29.8516722051163,1713.64341085271
1991,4,1,0.912,-2.25,73,969,1.45954183653659,0,78.7480620155039,14145.5813953488,69.7577519379845,69.8100775193798,2952.20930232558,132.735944063178,1674.01162790698,4.79725919685702,29.4539783875581,1696.82170542636
1991,4,2,0.538,5.5,56,970,1.8,8.69,79,14040,70,70,2950,130.9437154,1670,4.79725919685702,29.05628457,1680
1991,4,3,0.588,11,86,971,2.4,13.2,58,61200,49,60,15910,507.4068973,6140,4.79725919685702,112.5931027,7510
1991,4,4,0.912,10.5,87,971,1.9,12.79,43,52320,10,70,12400,474.6709684,4720,4.79725919685702,105.3290316,3250
1991,4,5,0,13,87,971,1,14.84,33,46560,2,40,12320,425.5670751,4310,4.79725919685702,94.43292486,3120
1991,4,6,0.412,15.75,68,971,1.7,17.1,37,44520,10,30,11770,417.3830929,4110,4.79725919685702,92.61690708,3010
1991,4,7,0.212,10.5,37,971,1.4,12.79,34.5,33060,271,45,9155,286.4393775,3635,4.79725919685702,63.56062251,3250
1991,4,8,0.788,2.5,41,969,2.1,6.23,28,27240,142.3333333,50,9726.666667,324.6312945,3893.333333,4.79725919685702,72.03537217,3660
1991,4,9,0.338,2.25,50,969,1.8,6.03,23.66666667,31320,135.3333333,56.66666667,10206.66667,340.9992589,3800,4.79725919685702,75.66740774,3870
1991,4,10,0.125,2.75,53,969,1.2,6.44,21.66666667,30280,139,46.66666667,10626.66667,316.4473123,3916.666667,4.79725919685702,70.21935439,4193.333333
1991,4,11,0.038,5.5,58,970,1.2,8.69,20,31040,175,33.33333333,10610,302.8073419,4020,4.79725919685702,67.19265808,4556.666667
1991,4,12,0.038,4,58,970,1.1,7.46,20.6666666666667,31000,160.555555566667,34.4444444433333,10113.3333333333,293.714028333333,3917.77777766667,4.79725919685702,65.17486054,4242.22222233333
1991,4,13,0.038,4,81,970,2,7.46,21.3333333333333,30960,146.111111133333,35.5555555566667,9616.66666666667,284.620714766667,3815.55555533333,4.79725919685702,63.157063,3927.77777766667
1991,4,14,0.712,-1.75,81,969,2,0,22,30920,131.6666667,36.66666667,9120,275.5274012,3713.333333,4.79725919685702,61.13926546,3613.333333
1991,4,15,0.462,0.75,87,969,1.1,4.8,20.833333335,30280,76.166666685,33.333333335,8723.3333335,286.4393775,3506.6666665,4.79725919685702,63.560622505,3556.6666665
1991,4,16,0.75,2.5,81,969,1.1,6.23,19.66666667,29640,20.66666667,30,8326.666667,297.3513538,3300,4.79725919685702,65.98197955,3500
1991,4,17,1,5,99,970,1,8.28,19.333333335,32460,11.833333335,25,9018.3333335,312.3553212,3120,4.79725919685702,69.31134549,3275
1991,4,18,1,0.75,99,969,2,4.8,19,35280,3,20,9710,327.3592886,2940,4.79725919685702,72.64071143,3050
1991,4,19,1,-0.25,99,969,1.5,0,17,31620,15.5,30,9365,304.171339,3113.3333335,4.79725919685702,67.495327705,3448.3333335
1991,4,20,0.75,3.25,94,969,1.2,6.85,15,27960,28,40,9020,280.9833894,3286.666667,4.79725919685702,62.34994398,3846.666667
1991,4,21,1,4.75,99,970,1.6,8.08,13,24240,60.6666666666667,46.6666666666667,8123.33333333333,247.338129166667,2991.11111133333,4.79725919685702,54.8840930833333,4004.44444466667
1991,4,22,0.838,1.75,99,969,1.3,5.62,11,20520,93.3333333333333,53.3333333333333,7226.66666666667,213.692868933333,2695.55555566667,4.79725919685702,47.4182421866667,4162.22222233333
1991,4,23,0.962,4.75,81,970,1.7,8.08,9,16800,126,60,6330,180.0476087,2400,4.79725919685702,39.95239129,4320
1991,4,24,1,7.75,99,970,1.8,10.54,11.5,21330,97.25,55,7447.5,210.737542,2642.5,4.79725919685702,46.762457985,4347.5
1991,4,25,0.875,16.25,90,971,2.4,17.51,14,25860,68.5,50,8565,241.4274753,2885,4.79725919685702,53.57252468,4375
1991,4,26,1,14,99,971,2.6,15.66,14.1666666675,26115,66.2083333325,50,8865.41666675,258.136439,2972.91666675,4.79725919685702,57.28022766,4447.08333325
1991,4,27,0.75,12,97,971,3.4,14.02,14.333333335,26370,63.916666665,50,9165.8333335,274.8454027,3060.8333335,4.79725919685702,60.98793064,4519.1666665
1991,4,28,0.038,11.75,98,971,2.6,13.82,14.5000000025,26625,61.6249999975,50,9466.25000025,291.5543664,3148.75000025,4.79725919685702,64.69563362,4591.24999975
1991,4,29,0.662,9,89,970,1.4,11.56,14.66666667,26880,59.33333333,50,9766.666667,308.2633301,3236.666667,4.79725919685702,68.4033366,4663.333333
1991,4,30,1,4.75,99,970,2,8.08,17,24120,119,90,6500,261.8874309,3060,4.79725919685702,58.11256915,4030
1991,5,1,1,-1.5,99,969,2.2,0,15.5,24750,81.75,67.5,7135,259.8414353,2872.5,4.79725919685702,57.6585647,4035
1991,5,2,0.875,0.75,99,969,1.7,4.8,14,25380,44.5,45,7770,257.7954397,2685,4.79725919685702,57.20456025,4040
1991,5,3,1,3.25,99,969,2.4,6.85,13,23415,40.625,40.25,7112.5,240.4044775,2506.25,4.79725919685702,53.345522455,4022.5
1991,5,4,1,1.5,99,969,2.1,5.41,12,21450,36.75,35.5,6455,223.0135153,2327.5,4.79725919685702,49.48648466,4005
1991,5,5,1,2,99,969,1.3,5.82,11,19485,32.875,30.75,5797.5,205.6225531,2148.75,4.79725919685702,45.627446865,3987.5
1991,5,6,1,2.25,69,969,2.2,6.03,10,17520,29,26,5140,188.2315909,1970,4.89,41.76840907,3970
1991,5,7,1,5,82,970,1.1,8.28,8,17760,25,25,5590,180.0476087,1740,4.84,39.95239129,4210
1991,5,8,0.5,8.5,87,970,1.4,11.15,9,16800,26,25,5860,212.7835376,2090,4.87,47.21646243,4220
1991,5,9,0.912,14.25,92,971,3,15.87,13.33333333,23680,14,38.33333333,6970,319.1753064,2353.333333,4.476666667,70.82469365,3953.333333
1991,5,10,1,18.25,94,972,3.1,19.15,13.2857142828571,24171.4285714286,15.0952380957143,38.8571428542857,7147.61904757143,312.550177928571,2400.95238071429,4.79725919685702,69.3545840142857,4107.61904728571
1991,5,11,0.838,20.5,93,972,1.5,20.99,13.2380952357143,24662.8571428571,16.1904761914286,39.3809523785714,7325.23809514286,305.925049457143,2448.57142842857,4.79725919685702,67.8844743785714,4261.90476157143
1991,5,12,0.338,21,97,972,1.2,21.4,13.1904761885714,25154.2857142857,17.2857142871429,39.9047619028571,7502.85714271429,299.299920985714,2496.19047614286,4.79725919685702,66.4143647428571,4416.19047585714
1991,5,13,0.625,21.25,97,972,1.9,21.61,13.1428571414286,25645.7142857143,18.3809523828571,40.4285714271429,7680.47619028571,292.674792514286,2543.80952385714,4.79725919685702,64.9442551071429,4570.47619014286
1991,5,14,0,20.75,91,972,1.3,21.2,13.0952380942857,26137.1428571429,19.4761904785714,40.9523809514286,7858.09523785714,286.049664042857,2591.42857157143,4.79725919685702,63.4741454714286,4724.76190442857
1991,5,15,1,21.5,89,972,1.5,21.81,13.0476190471429,26628.5714285714,20.5714285742857,41.4761904757143,8035.71428542857,279.424535571429,2639.04761928571,4.79725919685702,62.0040358357143,4879.04761871428
1991,5,16,1,15.75,97,971,2.1,17.1,13,27120,21.66666667,42,8213.333333,272.7994071,2686.666667,4.436666667,60.5339262,5033.333333
1991,5,17,0.288,11.25,97,971,2.4,13.41,14.3333333333333,25260,28.3888888916667,52.5,8206.11111083333,257.340774033333,2683.88888916667,4.79725919685702,57.1036703816667,4922.7777775
1991,5,18,0.75,12,99,971,1.1,14.02,15.6666666666667,23400,35.1111111133333,63,8198.88888866667,241.882140966667,2681.11111133333,4.79725919685702,53.6734145633333,4812.222222
1991,5,19,0.412,12.75,84,971,1.6,14.64,17,21540,41.833333335,73.5,8191.6666665,226.4235079,2678.3333335,4.79725919685702,50.243158745,4701.6666665
1991,5,20,0.088,17.25,53,971,1.8,18.33,18.3333333333333,19680,48.5555555566667,84,8184.44444433333,210.964874833333,2675.55555566667,4.79725919685702,46.8129029266667,4591.111111
1991,5,21,0.412,20.25,71,972,1.8,20.79,19.6666666666667,17820,55.2777777783333,94.5,8177.22222216667,195.506241766667,2672.77777783333,4.79725919685702,43.3826471083333,4480.5555555
1991,5,22,0.538,21.25,99,972,1.8,21.61,21,15960,62,105,8170,180.0476087,2670,4.79725919685702,39.95239129,4370
1991,5,23,0.375,17,99,971,1.4,18.12,24.66666667,37000,4,32.33333333,8060,461.0309981,3446.666667,4.436666667,102.3023353,4880
1991,5,24,0.375,17.25,65,971,1.5,18.33,22.85714286,36280,4.52380952385714,33.1904761871429,8142.85714285714,443.104179914286,3376.666667,4.79725919685702,98.3243915742857,4928.09523814286
1991,5,25,0.288,15.25,61,971,1.6,16.69,21.04761905,35560,5.04761904771429,34.0476190442857,8225.71428571429,425.177361728571,3306.666667,4.79725919685702,94.3464478485714,4976.19047628571
1991,5,26,0,17,98,971,1.2,18.12,19.23809524,34840,5.57142857157143,34.9047619014286,8308.57142857143,407.250543542857,3236.666667,4.79725919685702,90.3685041228571,5024.28571442857
1991,5,27,0.338,17,98,971,1.4,18.12,17.42857143,34120,6.09523809542857,35.7619047585714,8391.42857142857,389.323725357143,3166.666667,4.79725919685702,86.3905603971428,5072.38095257143
1991,5,28,0,16,94,971,1.2,17.3,15.61904762,33400,6.61904761928571,36.6190476157143,8474.28571428571,371.396907171429,3096.666667,4.79725919685702,82.4126166714286,5120.47619071429
1991,5,29,0.912,17.5,92,972,1,18.53,13.80952381,32680,7.14285714314286,37.4761904728571,8557.14285714286,353.470088985714,3026.666667,4.79725919685702,78.4346729457143,5168.57142885714
1991,5,30,0.662,18.75,98,972,0.9,19.56,12,31960,7.666666667,38.33333333,8640,335.5432708,2956.666667,4.54,74.45672922,5216.666667
1991,5,31,1,19.25,96,972,1.3,19.97,12.4285714285714,30257.1428571429,7.57142857171429,37.2857142828571,8341.42857142857,319.175306371429,2880.00000028571,4.79725919685702,70.8246936485714,5228.57142885714
1991,6,1,1,20.75,99,972,1.4,21.2,12.8571428571429,28554.2857142857,7.47619047642857,36.2380952357143,8042.85714285714,302.807341942857,2803.33333357143,4.79725919685702,67.1926580771429,5240.47619071429
1991,6,2,0.5,14.75,95,971,1.4,16.28,13.2857142857143,26851.4285714286,7.38095238114286,35.1904761885714,7744.28571428571,286.439377514286,2726.66666685714,4.79725919685702,63.5606225057143,5252.38095257143
1991,6,3,0.838,18.5,96,972,2.4,19.35,13.7142857142857,25148.5714285714,7.28571428585714,34.1428571414286,7445.71428571429,270.071413085714,2650.00000014286,4.79725919685702,59.9285869342857,5264.28571442857
1991,6,4,0.212,17.75,87,972,2,18.74,14.1428571428571,23445.7142857143,7.19047619057143,33.0952380942857,7147.14285714286,253.703448657143,2573.33333342857,4.79725919685702,56.2965513628571,5276.19047628571
1991,6,5,1,19.25,92,972,1.4,19.97,14.5714285714286,21742.8571428571,7.09523809528571,32.0476190471429,6848.57142857143,237.335484228571,2496.66666671429,4.79725919685702,52.6645157914286,5288.09523814286
1991,6,6,0.162,19.5,98,972,1.1,20.17,15,20040,7,31,6550,220.9675198,2420,4.97,49.03248022,5300
1991,6,7,0.25,21.5,96,972,1.2,21.81,16.2857142857143,19800,7,32.8571428571429,6520,222.136660114286,2445.71428571429,4.79725919685702,49.2919113314286,5287.14285714286
1991,6,8,0.462,21.25,92,972,2.2,21.61,17.5714285714286,19560,7,34.7142857142857,6490,223.305800428571,2471.42857142857,4.79725919685702,49.5513424428571,5274.28571428571
1991,6,9,0,20.5,92,972,1.6,20.99,18.8571428571429,19320,7,36.5714285714286,6460,224.474940742857,2497.14285714286,4.79725919685702,49.8107735542857,5261.42857142857
1991,6,10,0.538,18.5,90,972,1.9,19.35,20.1428571428571,19080,7,38.4285714285714,6430,225.644081057143,2522.85714285714,4.79725919685702,50.0702046657143,5248.57142857143
1991,6,11,0.662,16.25,92,971,1.6,17.51,21.4285714285714,18840,7,40.2857142857143,6400,226.813221371429,2548.57142857143,4.79725919685702,50.3296357771429,5235.71428571429
1991,6,12,0.5,15.75,92,971,2.5,17.1,22.7142857142857,18600,7,42.1428571428571,6370,227.982361685714,2574.28571428571,4.79725919685702,50.5890668885714,5222.85714285714
1991,6,13,1,22,93,972,1.5,22.22,24,18360,7,44,6340,229.151502,2600,5.2,50.848498,5210
1991,6,14,0.75,19.5,95,972,1.2,20.17,22.1428571428571,19028.5714285714,6.57142857142857,40.7142857142857,6217.14285714286,237.335484214286,2620,4.79725919685702,52.6645157871429,5281.42857142857
1991,6,15,0.288,19.75,88,972,1.8,20.38,20.2857142857143,19697.1428571429,6.14285714285714,37.4285714285714,6094.28571428571,245.519466428571,2640,4.79725919685702,54.4805335742857,5352.85714285714
1991,6,16,0.25,19,96,972,2.4,19.76,18.4285714285714,20365.7142857143,5.71428571428571,34.1428571428571,5971.42857142857,253.703448642857,2660,4.79725919685702,56.2965513614286,5424.28571428571
1991,6,17,0.5,22.25,88,972,2.2,22.43,16.5714285714286,21034.2857142857,5.28571428571429,30.8571428571429,5848.57142857143,261.887430857143,2680,4.79725919685702,58.1125691485714,5495.71428571429
1991,6,18,0.625,17.75,94,972,1.9,18.74,14.7142857142857,21702.8571428571,4.85714285714286,27.5714285714286,5725.71428571429,270.071413071429,2700,4.79725919685702,59.9285869357143,5567.14285714286
1991,6,19,0.375,17.75,95,972,1.5,18.74,12.8571428571429,22371.4285714286,4.42857142857143,24.2857142857143,5602.85714285714,278.255395285714,2720,4.79725919685702,61.7446047228571,5638.57142857143
1991,6,20,0.912,18,99,972,1.6,18.94,11,23040,4,21,5480,286.4393775,2740,4.92,63.56062251,5710
1991,6,21,0.038,16.25,76,971,1.9,17.51,11.2142857142857,24811.4285714286,4.14285714285714,21.3333333335714,5467.38095235714,313.524461492857,2796.90476192857,4.79725919685702,69.5707766092857,5703.80952378571
1991,6,22,0.875,17,96,971,0.9,18.12,11.4285714285714,26582.8571428571,4.28571428571429,21.6666666671429,5454.76190471429,340.609545485714,2853.80952385714,4.79725919685702,75.5809307085714,5697.61904757143
1991,6,23,0.662,17,96,971,1.8,18.12,11.6428571428571,28354.2857142857,4.42857142857143,22.0000000007143,5442.14285707143,367.694629478571,2910.71428578571,4.79725919685702,81.5910848078571,5691.42857135714
1991,6,24,1,21.5,99,972,2.2,21.81,11.8571428571429,30125.7142857143,4.57142857142857,22.3333333342857,5429.52380942857,394.779713471429,2967.61904771429,4.79725919685702,87.6012389071429,5685.23809514286
1991,6,25,0.538,20,94,972,2.1,20.58,12.0714285714286,31897.1428571429,4.71428571428571,22.6666666678571,5416.90476178571,421.864797464286,3024.52380964286,4.79725919685702,93.6113930064286,5679.04761892857
1991,6,26,1,21,97,972,2.4,21.4,12.2857142857143,33668.5714285714,4.85714285714286,23.0000000014286,5404.28571414286,448.949881457143,3081.42857157143,4.79725919685702,99.6215471057143,5672.85714271429
1991,6,27,0.912,22,88,972,2.2,22.22,12.5,35440,5,23.333333335,5391.6666665,476.03496545,3138.3333335,4.79725919685702,105.631701205,5666.6666665
1991,6,28,0.338,16.25,68,971,1.4,17.51,12.7142857142857,37211.4285714286,5.14285714285714,23.6666666685714,5379.04761885714,503.120049442857,3195.23809542857,4.79725919685702,111.641855304286,5660.47619028571
1991,6,29,0,16,88,971,1.6,17.3,12.9285714285714,38982.8571428571,5.28571428571429,24.0000000021429,5366.42857121429,530.205133435714,3252.14285735714,4.79725919685702,117.652009403571,5654.28571407143
1991,6,30,0,15,84,971,2.3,16.48,13.1428571428571,40754.2857142857,5.42857142857143,24.3333333357143,5353.80952357143,557.290217428571,3309.04761928571,4.79725919685702,123.662163502857,5648.09523785714
1991,7,1,0.838,14.75,78,971,2.2,16.28,13.3571428571429,42525.7142857143,5.57142857142857,24.6666666692857,5341.19047592857,584.375301421429,3365.95238121429,4.79725919685702,129.672317602143,5641.90476164286
1991,7,2,0.788,16.25,78,971,1.8,17.51,13.5714285714286,44297.1428571429,5.71428571428571,25.0000000028571,5328.57142828571,611.460385414286,3422.85714314286,4.79725919685702,135.682471701429,5635.71428542857
1991,7,3,0.838,14.75,96,971,2,16.28,13.7857142857143,46068.5714285714,5.85714285714286,25.3333333364286,5315.95238064286,638.545469407143,3479.76190507143,4.79725919685702,141.692625800714,5629.52380921429
1991,7,4,0.538,19.5,93,972,1.2,20.17,14,47840,6,25.66666667,5303.333333,665.6305534,3536.666667,4.5,147.7027799,5623.333333
1991,7,5,0.375,18.25,97,972,1.4,19.15,13.4285714285714,46011.4285714286,6.14285714285714,27.0714285742857,5144.285714,645.365454585714,3440.714286,4.79725919685702,143.205973957143,5645.71428542857
1991,7,6,0.5,18.5,91,972,1.7,19.35,12.8571428571429,44182.8571428571,6.28571428571429,28.4761904785714,4985.238095,625.100355771429,3344.761905,4.79725919685702,138.709168014286,5668.09523785714
1991,7,7,0.338,16.75,90,971,1.7,17.92,12.2857142857143,42354.2857142857,6.42857142857143,29.8809523828571,4826.190476,604.835256957143,3248.809524,4.79725919685702,134.212362071429,5690.47619028571
1991,7,8,0.088,15,92,971,1.6,16.48,11.7142857142857,40525.7142857143,6.57142857142857,31.2857142871429,4667.142857,584.570158142857,3152.857143,4.79725919685702,129.715556128571,5712.85714271429
1991,7,9,1,17.75,92,972,1.2,18.74,11.1428571428571,38697.1428571429,6.71428571428571,32.6904761914286,4508.095238,564.305059328571,3056.904762,4.79725919685702,125.218750185714,5735.23809514286
1991,7,10,0.588,18.75,97,972,0.8,19.56,10.5714285714286,36868.5714285714,6.85714285714286,34.0952380957143,4349.047619,544.039960514286,2960.952381,4.79725919685702,120.721944242857,5757.61904757143
1991,7,11,0.375,19.75,94,972,1,20.38,10,35040,7,35.5,4190,523.7748617,2865,4.54,116.2251383,5780
1991,7,12,0.912,19,67,972,1.7,19.76,10.1857142857143,35260,6.97142857142857,35.3976190475714,4263.80952381429,525.957256957143,2888.83333332857,4.79725919685702,116.70940971,5772.85714285714
1991,7,13,1,19,83,972,0.9,19.76,10.3714285714286,35480,6.94285714285714,35.2952380951429,4337.61904762857,528.139652214286,2912.66666665714,4.79725919685702,117.19368112,5765.71428571429
1991,7,14,1,20.75,98,972,1.8,21.2,10.5571428571429,35700,6.91428571428571,35.1928571427143,4411.42857144286,530.322047471429,2936.49999998571,4.79725919685702,117.67795253,5758.57142857143
1991,7,15,1,24.75,86,973,3.2,24.48,10.7428571428571,35920,6.88571428571429,35.0904761902857,4485.23809525714,532.504442728571,2960.33333331429,4.79725919685702,118.16222394,5751.42857142857
1991,7,16,1,26.75,82,973,1.1,26.12,10.9285714285714,36140,6.85714285714286,34.9880952378571,4559.04761907143,534.686837985714,2984.16666664286,4.79725919685702,118.64649535,5744.28571428571
1991,7,17,0.788,25,77,973,1.1,24.68,11.1142857142857,36360,6.82857142857143,34.8857142854286,4632.85714288571,536.869233242857,3007.99999997143,4.79725919685702,119.13076676,5737.14285714286
1991,7,18,1,21.75,71,972,1.6,22.02,11.3,36580,6.8,34.783333333,4706.6666667,539.0516285,3031.8333333,4.79725919685702,119.61503817,5730
1991,7,19,0.75,21,97,972,1.8,21.4,11.4857142857143,36800,6.77142857142857,34.6809523805714,4780.47619051429,541.234023757143,3055.66666662857,4.79725919685702,120.09930958,5722.85714285714
1991,7,20,0,19.5,84,972,1.2,20.17,11.6714285714286,37020,6.74285714285714,34.5785714281429,4854.28571432857,543.416419014286,3079.49999995714,4.79725919685702,120.58358099,5715.71428571429
1991,7,21,0.375,20.5,89,972,1.7,20.99,11.8571428571429,37240,6.71428571428571,34.4761904757143,4928.09523814286,545.598814271429,3103.33333328571,4.79725919685702,121.0678524,5708.57142857143
1991,7,22,0.038,18.5,94,972,2.7,19.35,12.0428571428571,37460,6.68571428571429,34.3738095232857,5001.90476195714,547.781209528571,3127.16666661429,4.79725919685702,121.55212381,5701.42857142857
1991,7,23,0.162,18,90,972,2.5,18.94,12.2285714285714,37680,6.65714285714286,34.2714285708571,5075.71428577143,549.963604785714,3150.99999994286,4.79725919685702,122.03639522,5694.28571428571
1991,7,24,0.412,15.5,88,971,2.2,16.89,12.4142857142857,37900,6.62857142857143,34.1690476184286,5149.52380958571,552.146000042857,3174.83333327143,4.79725919685702,122.52066663,5687.14285714286
1991,7,25,0,14.25,84,971,1.2,15.87,12.6,38120,6.6,34.066666666,5223.3333334,554.3283953,3198.6666666,4.79725919685702,123.00493804,5680
1991,7,26,0,16.5,85,971,0.9,17.71,12.7857142857143,38340,6.57142857142857,33.9642857135714,5297.14285721429,556.510790557143,3222.49999992857,4.79725919685702,123.48920945,5672.85714285714
1991,7,27,0.712,18.25,81,972,1,19.15,12.9714285714286,38560,6.54285714285714,33.8619047611429,5370.95238102857,558.693185814286,3246.33333325714,4.79725919685702,123.97348086,5665.71428571429
1991,7,28,0.462,18,93,972,1.2,18.94,13.1571428571429,38780,6.51428571428571,33.7595238087143,5444.76190484286,560.875581071429,3270.16666658571,4.79725919685702,124.45775227,5658.57142857143
1991,7,29,0.038,18,37,972,1.1,18.94,13.3428571428571,39000,6.48571428571429,33.6571428562857,5518.57142865714,563.057976328571,3293.99999991429,4.79725919685702,124.94202368,5651.42857142857
1991,7,30,0.838,19.75,81,972,2.6,20.38,13.5285714285714,39220,6.45714285714286,33.5547619038571,5592.38095247143,565.240371585714,3317.83333324286,4.79725919685702,125.42629509,5644.28571428571
1991,7,31,0.125,18.75,44,972,2.6,19.56,13.7142857142857,39440,6.42857142857143,33.4523809514286,5666.19047628571,567.422766842857,3341.66666657143,4.79725919685702,125.9105665,5637.14285714286
1991,8,1,0.538,18,54,972,2,18.94,13.9,39660,6.4,33.349999999,5740.0000001,569.6051621,3365.4999999,4.79725919685702,126.39483791,5630
1991,8,2,0.375,15.25,57,971,1.4,16.69,14.0857142857143,39880,6.37142857142857,33.2476190465714,5813.80952391429,571.787557357143,3389.33333322857,4.79725919685702,126.87910932,5622.85714285714
1991,8,3,0.125,17,69,971,1.4,18.12,14.2714285714286,40100,6.34285714285714,33.1452380941429,5887.61904772857,573.969952614286,3413.16666655714,4.79725919685702,127.36338073,5615.71428571429
1991,8,4,0.125,15.5,54,971,0.7,16.89,14.4571428571429,40320,6.31428571428571,33.0428571417143,5961.42857154286,576.152347871429,3436.99999988571,4.79725919685702,127.84765214,5608.57142857143
1991,8,5,0.038,18.5,65,972,0.7,19.35,14.6428571428571,40540,6.28571428571429,32.9404761892857,6035.23809535714,578.334743128571,3460.83333321429,4.79725919685702,128.33192355,5601.42857142857
1991,8,6,0,19.5,68,972,1.1,20.17,14.8285714285714,40760,6.25714285714286,32.8380952368571,6109.04761917143,580.517138385714,3484.66666654286,4.79725919685702,128.81619496,5594.28571428571
1991,8,7,0,21,92,972,1,21.4,15.0142857142857,40980,6.22857142857143,32.7357142844286,6182.85714298571,582.699533642857,3508.49999987143,4.79725919685702,129.30046637,5587.14285714286
1991,8,8,1,21.25,93,972,0.9,21.61,15.2,41200,6.2,32.633333332,6256.6666668,584.8819289,3532.3333332,4.79725919685702,129.78473778,5580
1991,8,9,0,22.75,96,972,0.9,22.84,15.3857142857143,41420,6.17142857142857,32.5309523795714,6330.47619061429,587.064324157143,3556.16666652857,4.79725919685702,130.26900919,5572.85714285714
1991,8,10,0.912,24.25,98,972,0.6,24.07,15.5714285714286,41640,6.14285714285714,32.4285714271429,6404.28571442857,589.246719414286,3579.99999985714,4.79725919685702,130.7532806,5565.71428571429
1991,8,11,0.75,25.5,86,973,0.8,25.09,15.7571428571429,41860,6.11428571428571,32.3261904747143,6478.09523824286,591.429114671429,3603.83333318571,4.79725919685702,131.23755201,5558.57142857143
1991,8,12,0.838,26.75,52,973,1.1,26.12,15.9428571428571,42080,6.08571428571429,32.2238095222857,6551.90476205714,593.611509928571,3627.66666651429,4.79725919685702,131.72182342,5551.42857142857
1991,8,13,0.162,27,83,973,1.4,26.32,16.1285714285714,42300,6.05714285714286,32.1214285698571,6625.71428587143,595.793905185714,3651.49999984286,4.79725919685702,132.20609483,5544.28571428571
1991,8,14,0.038,25.75,87,973,1.6,25.3,16.3142857142857,42520,6.02857142857143,32.0190476174286,6699.52380968571,597.976300442857,3675.33333317143,4.79725919685702,132.69036624,5537.14285714286
1991,8,15,0.912,23.25,98,972,1.6,23.25,16.5,42740,6,31.916666665,6773.3333335,600.1586957,3699.1666665,4.79725919685702,133.17463765,5530
1991,8,16,0.5,20.75,92,972,1,21.2,16.6857142857143,42960,5.97142857142857,31.8142857125714,6847.14285731429,602.341090957143,3722.99999982857,4.79725919685702,133.65890906,5522.85714285714
1991,8,17,0.662,17,90,971,2,18.12,16.8714285714286,43180,5.94285714285714,31.7119047601429,6920.95238112857,604.523486214286,3746.83333315714,4.79725919685702,134.14318047,5515.71428571429
1991,8,18,0.588,14.5,92,971,1.1,16.07,17.0571428571429,43400,5.91428571428571,31.6095238077143,6994.76190494286,606.705881471429,3770.66666648571,4.79725919685702,134.62745188,5508.57142857143
1991,8,19,0.788,17,96,971,2.1,18.12,17.2428571428571,43620,5.88571428571429,31.5071428552857,7068.57142875714,608.888276728571,3794.49999981429,4.79725919685702,135.11172329,5501.42857142857
1991,8,20,0.412,21.75,90,972,2.6,22.02,17.4285714285714,43840,5.85714285714286,31.4047619028571,7142.38095257143,611.070671985714,3818.33333314286,4.79725919685702,135.5959947,5494.28571428571
1991,8,21,0,18.25,82,972,2.2,19.15,17.6142857142857,44060,5.82857142857143,31.3023809504286,7216.19047638571,613.253067242857,3842.16666647143,4.79725919685702,136.08026611,5487.14285714286
1991,8,22,0.038,16,80,971,0.9,17.3,17.8,44280,5.8,31.199999998,7290.0000002,615.4354625,3865.9999998,4.79725919685702,136.56453752,5480
1991,8,23,0.838,19.5,83,972,1.2,20.17,17.9857142857143,44500,5.77142857142857,31.0976190455714,7363.80952401429,617.617857757143,3889.83333312857,4.79725919685702,137.04880893,5472.85714285714
1991,8,24,0.788,22.75,71,972,2.9,22.84,18.1714285714286,44720,5.74285714285714,30.9952380931429,7437.61904782857,619.800253014286,3913.66666645714,4.79725919685702,137.53308034,5465.71428571429
1991,8,25,0.088,23.5,51,972,1.8,23.45,18.3571428571429,44940,5.71428571428571,30.8928571407143,7511.42857164286,621.982648271429,3937.49999978571,4.79725919685702,138.01735175,5458.57142857143
1991,8,26,0.212,20.25,82,972,1.4,20.79,18.5428571428571,45160,5.68571428571429,30.7904761882857,7585.23809545714,624.165043528571,3961.33333311429,4.79725919685702,138.50162316,5451.42857142857
1991,8,27,0.125,24.75,76,973,1.1,24.48,18.7285714285714,45380,5.65714285714286,30.6880952358571,7659.04761927143,626.347438785714,3985.16666644286,4.79725919685702,138.98589457,5444.28571428571
1991,8,28,0.838,27,64,973,2.8,26.32,18.9142857142857,45600,5.62857142857143,30.5857142834286,7732.85714308571,628.529834042857,4008.99999977143,4.79725919685702,139.47016598,5437.14285714286
