location,sublocation,station,measurement.date,rainfall,snow.water.equiv,trace,total.precip,data.set,update.date
239,AIR,MET,11/17/88,0,0,TS,0,M01,24/03/1994
239,AIR,MET,11/18/88,0,2.5,,2.5,M01,24/03/1994
239,AIR,MET,11/19/88,0,0.4,,0.4,M01,24/03/1994
239,AIR,MET,11/20/88,0,0,TS,0,M01,24/03/1994
239,AIR,MET,11/21/88,0,0,,0,M01,24/03/1994
239,AIR,MET,11/22/88,0,0,,0,M01,24/03/1994
239,AIR,MET,11/23/88,0,0,,0,M01,24/03/1994
239,AIR,MET,11/24/88,0,0.4,,0.4,M01,24/03/1994
239,AIR,MET,11/25/88,0,0,,0,M01,24/03/1994
239,AIR,MET,11/26/88,0,0,,0,M01,24/03/1994
239,AIR,MET,11/27/88,0,0,TS,0,M01,24/03/1994
239,AIR,MET,11/28/88,0,0,TS,0,M01,24/03/1994
239,AIR,MET,11/29/88,0,0,TS,0,M01,24/03/1994
239,AIR,MET,11/30/88,0,0,,0,M01,24/03/1994
239,AIR,MET,12/1/88,0,0,TS,0,M01,24/03/1994
239,AIR,MET,12/2/88,0,0,,0,M01,24/03/1994
239,AIR,MET,12/3/88,0,0,,0,M01,24/03/1994
239,AIR,MET,12/4/88,0,0,,0,M01,24/03/1994
239,AIR,MET,12/5/88,0,0,,0,M01,24/03/1994
239,AIR,MET,12/6/88,0,0.2,,0.2,M01,24/03/1994
239,AIR,MET,12/7/88,0,0,TS,0,M01,24/03/1994
239,AIR,MET,12/8/88,0,0,TS,0,M01,24/03/1994
239,AIR,MET,12/9/88,0,0,,0,M01,24/03/1994
239,AIR,MET,12/10/88,0,0,,0,M01,24/03/1994
239,AIR,MET,12/11/88,0,4,,4,M01,24/03/1994
239,AIR,MET,12/12/88,0,1.4,,1.4,M01,24/03/1994
239,AIR,MET,12/13/88,0,0,TS,0,M01,24/03/1994
239,AIR,MET,12/14/88,0,0,,0,M01,24/03/1994
239,AIR,MET,12/15/88,0,1.2,,1.2,M01,24/03/1994
239,AIR,MET,12/16/88,0,0.4,,0.4,M01,24/03/1994
239,AIR,MET,12/17/88,0,1.8,,1.8,M01,24/03/1994
239,AIR,MET,12/18/88,0,2.8,,2.8,M01,24/03/1994
239,AIR,MET,12/19/88,0,0.4,,0.4,M01,24/03/1994
239,AIR,MET,12/20/88,0,0.3,,0.3,M01,24/03/1994
239,AIR,MET,12/21/88,0,0,,0,M01,24/03/1994
239,AIR,MET,12/22/88,0,7.8,,7.8,M01,24/03/1994
239,AIR,MET,12/23/88,0,2.2,,2.2,M01,24/03/1994
239,AIR,MET,12/24/88,0,0.8,,0.8,M01,24/03/1994
239,AIR,MET,12/25/88,0,0,,0,M01,24/03/1994
239,AIR,MET,12/26/88,0,8.4,,8.4,M01,24/03/1994
239,AIR,MET,12/27/88,0,0.4,,0.4,M01,24/03/1994
239,AIR,MET,12/28/88,0,0,,0,M01,24/03/1994
239,AIR,MET,12/29/88,0,1.4,,1.4,M01,24/03/1994
239,AIR,MET,12/30/88,0,0,TS,0,M01,24/03/1994
239,AIR,MET,12/31/88,0,4.4,,4.4,M01,24/03/1994
239,AIR,MET,1/1/89,0,0.6,,0.6,M01,24/03/1994
239,AIR,MET,1/2/89,0,2.2,,2.2,M01,24/03/1994
239,AIR,MET,1/3/89,0,0.2,,0.2,M01,24/03/1994
239,AIR,MET,1/4/89,0,1.4,,1.4,M01,24/03/1994
239,AIR,MET,1/5/89,0,0.2,,0.2,M01,24/03/1994
239,AIR,MET,1/6/89,0,6.6,,6.6,M01,24/03/1994
239,AIR,MET,1/7/89,0,4.2,,4.2,M01,24/03/1994
239,AIR,MET,1/8/89,0,0,,0,M01,24/03/1994
239,AIR,MET,1/9/89,0,0,,0,M01,24/03/1994
239,AIR,MET,1/10/89,0,1.8,,1.8,M01,24/03/1994
239,AIR,MET,1/11/89,0,5.2,,5.2,M01,24/03/1994
239,AIR,MET,1/12/89,0,0,,0,M01,24/03/1994
239,AIR,MET,1/13/89,0,0,,0,M01,24/03/1994
239,AIR,MET,1/14/89,0,4,,4,M01,24/03/1994
239,AIR,MET,1/15/89,0,0,TS,0,M01,24/03/1994
239,AIR,MET,1/16/89,0,4.2,,4.2,M01,24/03/1994
239,AIR,MET,1/17/89,0,3.8,,3.8,M01,24/03/1994
239,AIR,MET,1/18/89,0,2.6,,2.6,M01,24/03/1994
239,AIR,MET,1/19/89,0,1,,1,M01,24/03/1994
239,AIR,MET,1/20/89,0,0,,0,M01,24/03/1994
239,AIR,MET,1/21/89,0,0,,0,M01,24/03/1994
239,AIR,MET,1/22/89,0,0,,0,M01,24/03/1994
239,AIR,MET,1/23/89,0,0,,0,M01,24/03/1994
239,AIR,MET,1/24/89,0,2.6,,2.6,M01,24/03/1994
239,AIR,MET,1/25/89,0,2,,2,M01,24/03/1994
239,AIR,MET,1/26/89,0,0,,0,M01,24/03/1994
239,AIR,MET,1/27/89,0,0,,0,M01,24/03/1994
239,AIR,MET,1/28/89,0,0,,0,M01,24/03/1994
239,AIR,MET,1/29/89,0,0,,0,M01,24/03/1994
239,AIR,MET,1/30/89,0,4.8,,4.8,M01,24/03/1994
239,AIR,MET,1/31/89,0,0,TS,0,M01,24/03/1994
239,AIR,MET,2/1/89,0,0.2,,0.2,M01,24/03/1994
239,AIR,MET,2/2/89,0,0,,0,M01,24/03/1994
239,AIR,MET,2/3/89,0,0,,0,M01,24/03/1994
239,AIR,MET,2/4/89,0,0,,0,M01,24/03/1994
239,AIR,MET,2/5/89,0,0.4,,0.4,M01,24/03/1994
239,AIR,MET,2/6/89,0,1.2,,1.2,M01,24/03/1994
239,AIR,MET,2/7/89,0,1.2,,1.2,M01,24/03/1994
239,AIR,MET,2/8/89,0,0.6,,0.6,M01,24/03/1994
239,AIR,MET,2/9/89,0,0.4,,0.4,M01,24/03/1994
239,AIR,MET,2/10/89,0,0.7,,0.7,M01,24/03/1994
239,AIR,MET,2/11/89,0,0,TS,0,M01,24/03/1994
239,AIR,MET,2/12/89,0,0.2,,0.2,M01,24/03/1994
239,AIR,MET,2/13/89,0,0.2,,0.2,M01,24/03/1994
239,AIR,MET,2/14/89,0,0.2,,0.2,M01,24/03/1994
239,AIR,MET,2/15/89,0,0,,0,M01,24/03/1994
239,AIR,MET,2/16/89,0,0,,0,M01,24/03/1994
239,AIR,MET,2/17/89,0,0,,0,M01,24/03/1994
239,AIR,MET,2/18/89,0,0,,0,M01,24/03/1994
239,AIR,MET,2/19/89,0,0,,0,M01,24/03/1994
239,AIR,MET,2/20/89,0,0,TS,0,M01,24/03/1994
239,AIR,MET,2/21/89,0,0,,0,M01,24/03/1994
239,AIR,MET,2/22/89,0,0,,0,M01,24/03/1994
239,AIR,MET,2/23/89,0,0.4,,0.4,M01,24/03/1994
239,AIR,MET,2/24/89,0,0.4,,0.4,M01,24/03/1994
239,AIR,MET,2/25/89,0,5,,5,M01,24/03/1994
239,AIR,MET,2/26/89,0,0,,0,M01,24/03/1994
239,AIR,MET,2/27/89,0,0.4,,0.4,M01,24/03/1994
239,AIR,MET,2/28/89,0,0,,0,M01,24/03/1994
239,AIR,MET,3/1/89,0,0,TS,0,M01,24/03/1994
239,AIR,MET,3/2/89,0,0,,0,M01,24/03/1994
239,AIR,MET,3/3/89,0,0,,0,M01,24/03/1994
239,AIR,MET,3/4/89,0,0,,0,M01,24/03/1994
239,AIR,MET,3/5/89,0,0,,0,M01,24/03/1994
239,AIR,MET,3/6/89,0,0,,0,M01,24/03/1994
239,AIR,MET,3/7/89,0,6.6,,6.6,M01,24/03/1994
239,AIR,MET,3/8/89,0,0,,0,M01,24/03/1994
239,AIR,MET,3/9/89,0,0,TS,0,M01,24/03/1994
239,AIR,MET,3/10/89,2,0,,2,M01,24/03/1994
239,AIR,MET,3/11/89,0,0,,0,M01,24/03/1994
239,AIR,MET,3/12/89,1.2,0.9,,2.1,M01,24/03/1994
239,AIR,MET,3/13/89,0,0,,0,M01,24/03/1994
239,AIR,MET,3/14/89,0,0,,0,M01,24/03/1994
239,AIR,MET,3/15/89,0,1.8,,1.8,M01,24/03/1994
239,AIR,MET,3/16/89,0,0,,0,M01,24/03/1994
239,AIR,MET,3/17/89,0,0,,0,M01,24/03/1994
239,AIR,MET,3/18/89,0,0,,0,M01,24/03/1994
239,AIR,MET,3/19/89,0,0,TS,0,M01,24/03/1994
239,AIR,MET,3/20/89,0,0,,0,M01,24/03/1994
239,AIR,MET,3/21/89,0,0,,0,M01,24/03/1994
239,AIR,MET,3/22/89,0,2.1,,2.1,M01,24/03/1994
239,AIR,MET,3/23/89,0,0,TS,0,M01,24/03/1994
239,AIR,MET,3/24/89,0,0,,0,M01,24/03/1994
239,AIR,MET,3/25/89,0,0,,0,M01,24/03/1994
239,AIR,MET,3/26/89,0,0,,0,M01,24/03/1994
239,AIR,MET,3/27/89,3,14.2,,17.2,M01,24/03/1994
239,AIR,MET,3/28/89,0,4,,4,M01,24/03/1994
239,AIR,MET,3/29/89,0,4.8,,4.8,M01,24/03/1994
239,AIR,MET,3/30/89,0,1,,1,M01,24/03/1994
239,AIR,MET,3/31/89,0,0,,0,M01,24/03/1994
239,AIR,MET,4/1/89,0,5.6,,5.6,M01,24/03/1994
239,AIR,MET,4/2/89,1.4,0,,1.4,M01,24/03/1994
239,AIR,MET,4/3/89,0,4.4,,4.4,M01,24/03/1994
239,AIR,MET,4/4/89,0,0,,0,M01,24/03/1994
239,AIR,MET,4/5/89,0,0,,0,M01,24/03/1994
239,AIR,MET,4/6/89,0,0,TS,0,M01,24/03/1994
239,AIR,MET,4/7/89,0,0,TS,0,M01,24/03/1994
239,AIR,MET,4/8/89,0,1.2,,1.2,M01,24/03/1994
239,AIR,MET,4/9/89,0,0,,0,M01,24/03/1994
239,AIR,MET,4/10/89,0,1.8,,1.8,M01,24/03/1994
239,AIR,MET,4/11/89,0,0,,0,M01,24/03/1994
239,AIR,MET,4/12/89,0,0,,0,M01,24/03/1994
239,AIR,MET,4/13/89,1.3,1.3,,2.6,M01,24/03/1994
239,AIR,MET,4/14/89,0,0,,0,M01,24/03/1994
239,AIR,MET,4/15/89,0,0,,0,M01,24/03/1994
239,AIR,MET,4/16/89,0,0,,0,M01,24/03/1994
239,AIR,MET,4/17/89,0,0,,0,M01,24/03/1994
239,AIR,MET,4/18/89,0,0,,0,M01,24/03/1994
239,AIR,MET,4/19/89,0,0,,0,M01,24/03/1994
239,AIR,MET,4/20/89,0,0,,0,M01,24/03/1994
239,AIR,MET,4/21/89,0,0,,0,M01,24/03/1994
239,AIR,MET,4/22/89,0,0,,0,M01,24/03/1994
239,AIR,MET,4/23/89,1,0,,1,M01,24/03/1994
239,AIR,MET,4/24/89,7,0,,7,M01,24/03/1994
239,AIR,MET,4/25/89,0,0,,0,M01,24/03/1994
239,AIR,MET,4/26/89,0,0,,0,M01,24/03/1994
239,AIR,MET,4/27/89,0,0,,0,M01,24/03/1994
239,AIR,MET,4/28/89,0,0,,0,M01,24/03/1994
239,AIR,MET,4/29/89,0,0,,0,M01,24/03/1994
239,AIR,MET,4/30/89,0,0,,0,M01,24/03/1994
239,AIR,MET,5/1/89,0,0,,0,M01,24/03/1994
239,AIR,MET,5/2/89,0,0,,0,M01,24/03/1994
239,AIR,MET,5/3/89,0,0,,0,M01,24/03/1994
239,AIR,MET,5/4/89,12.8,3,,15.8,M01,24/03/1994
239,AIR,MET,5/5/89,0,1.6,,1.6,M01,24/03/1994
239,AIR,MET,5/6/89,0,0,,0,M01,24/03/1994
239,AIR,MET,5/7/89,0,0,,0,M01,24/03/1994
239,AIR,MET,5/8/89,0,0,,0,M01,24/03/1994
239,AIR,MET,5/9/89,0,0,,0,M01,24/03/1994
239,AIR,MET,5/10/89,0,0,,0,M01,24/03/1994
239,AIR,MET,5/11/89,0,0,,0,M01,24/03/1994
239,AIR,MET,5/12/89,0,0,,0,M01,24/03/1994
239,AIR,MET,5/13/89,0,0,,0,M01,24/03/1994
239,AIR,MET,5/14/89,0,0,,0,M01,24/03/1994
239,AIR,MET,5/15/89,0,0,,0,M01,24/03/1994
239,AIR,MET,5/16/89,0,0,,0,M01,24/03/1994
239,AIR,MET,5/17/89,3.7,0,,3.7,M01,24/03/1994
239,AIR,MET,5/18/89,0.4,0,,0.4,M01,24/03/1994
239,AIR,MET,5/19/89,7.6,0,,7.6,M01,24/03/1994
239,AIR,MET,5/20/89,0,0,,0,M01,24/03/1994
239,AIR,MET,5/21/89,0,0,,0,M01,24/03/1994
239,AIR,MET,5/22/89,0,0,,0,M01,24/03/1994
239,AIR,MET,5/23/89,0,0,,0,M01,24/03/1994
239,AIR,MET,5/24/89,23.2,0,,23.2,M01,24/03/1994
239,AIR,MET,5/25/89,3.6,0,,3.6,M01,24/03/1994
239,AIR,MET,5/26/89,0.1,0,,0.1,M01,24/03/1994
239,AIR,MET,5/27/89,2.2,0,,2.2,M01,24/03/1994
239,AIR,MET,5/28/89,0,0,TR,0,M01,24/03/1994
239,AIR,MET,5/29/89,0,0,,0,M01,24/03/1994
239,AIR,MET,5/30/89,0,0,,0,M01,24/03/1994
239,AIR,MET,5/31/89,0,0,,0,M01,24/03/1994
239,AIR,MET,6/1/89,6.4,0,,6.4,M01,24/03/1994
239,AIR,MET,6/2/89,0,0,,0,M01,24/03/1994
239,AIR,MET,6/3/89,1,0,,1,M01,24/03/1994
239,AIR,MET,6/4/89,0,0,,0,M01,24/03/1994
239,AIR,MET,6/5/89,0,0,,0,M01,24/03/1994
239,AIR,MET,6/6/89,38.6,0,,38.6,M01,24/03/1994
239,AIR,MET,6/7/89,0.5,0,,0.5,M01,24/03/1994
239,AIR,MET,6/8/89,0,0,,0,M01,24/03/1994
239,AIR,MET,6/9/89,0,0,,0,M01,24/03/1994
239,AIR,MET,6/10/89,0,0,,0,M01,24/03/1994
239,AIR,MET,6/11/89,20.9,0,,20.9,M01,24/03/1994
239,AIR,MET,6/12/89,25.8,0,,25.8,M01,24/03/1994
239,AIR,MET,6/13/89,0,0,,0,M01,24/03/1994
239,AIR,MET,6/14/89,0,0,,0,M01,24/03/1994
239,AIR,MET,6/15/89,0,0,,0,M01,24/03/1994
239,AIR,MET,6/16/89,0,0,,0,M01,24/03/1994
239,AIR,MET,6/17/89,4.2,0,,4.2,M01,24/03/1994
239,AIR,MET,6/18/89,0,0,,0,M01,24/03/1994
239,AIR,MET,6/19/89,0,0,,0,M01,24/03/1994
239,AIR,MET,6/20/89,7.4,0,,7.4,M01,24/03/1994
239,AIR,MET,6/21/89,8.9,0,,8.9,M01,24/03/1994
239,AIR,MET,6/22/89,0,0,TR,0,M01,24/03/1994
239,AIR,MET,6/23/89,2.4,0,,2.4,M01,24/03/1994
239,AIR,MET,6/24/89,11,0,,11,M01,24/03/1994
239,AIR,MET,6/25/89,2.3,0,,2.3,M01,24/03/1994
239,AIR,MET,6/26/89,3.4,0,,3.4,M01,24/03/1994
239,AIR,MET,6/27/89,0,0,,0,M01,24/03/1994
239,AIR,MET,6/28/89,5.8,0,,5.8,M01,24/03/1994
239,AIR,MET,6/29/89,12,0,,12,M01,24/03/1994
239,AIR,MET,6/30/89,0,0,,0,M01,24/03/1994
239,AIR,MET,7/1/89,0,0,,0,M01,24/03/1994
239,AIR,MET,7/2/89,1.9,0,,1.9,M01,24/03/1994
239,AIR,MET,7/3/89,0,0,,0,M01,24/03/1994
239,AIR,MET,7/4/89,17.6,0,,17.6,M01,24/03/1994
239,AIR,MET,7/5/89,17.7,0,,17.7,M01,24/03/1994
239,AIR,MET,7/6/89,0,0,,0,M01,24/03/1994
239,AIR,MET,7/7/89,0,0,,0,M01,24/03/1994
239,AIR,MET,7/8/89,0,0,,0,M01,24/03/1994
239,AIR,MET,7/9/89,0,0,,0,M01,24/03/1994
239,AIR,MET,7/10/89,0.4,0,,0.4,M01,24/03/1994
239,AIR,MET,7/11/89,4.3,0,,4.3,M01,24/03/1994
239,AIR,MET,7/12/89,0,0,TR,0,M01,24/03/1994
239,AIR,MET,7/13/89,0,0,,0,M01,24/03/1994
239,AIR,MET,7/14/89,0,0,,0,M01,24/03/1994
239,AIR,MET,7/15/89,0.6,0,,0.6,M01,24/03/1994
239,AIR,MET,7/16/89,0,0,,0,M01,24/03/1994
239,AIR,MET,7/17/89,8.2,0,,8.2,M01,24/03/1994
239,AIR,MET,7/18/89,0,0,,0,M01,24/03/1994
239,AIR,MET,7/19/89,0,0,,0,M01,24/03/1994
239,AIR,MET,7/20/89,0,0,,0,M01,24/03/1994
239,AIR,MET,7/21/89,0,0,,0,M01,24/03/1994
239,AIR,MET,7/22/89,0,0,,0,M01,24/03/1994
239,AIR,MET,7/23/89,0,0,,0,M01,24/03/1994
239,AIR,MET,7/24/89,0,0,,0,M01,24/03/1994
239,AIR,MET,7/25/89,0,0,,0,M01,24/03/1994
239,AIR,MET,7/26/89,2,0,,2,M01,24/03/1994
239,AIR,MET,7/27/89,0,0,,0,M01,24/03/1994
239,AIR,MET,7/28/89,1.9,0,,1.9,M01,24/03/1994
239,AIR,MET,7/29/89,1,0,,1,M01,24/03/1994
239,AIR,MET,7/30/89,0.2,0,,0.2,M01,24/03/1994
239,AIR,MET,7/31/89,0,0,,0,M01,24/03/1994
239,AIR,MET,8/1/89,0.2,0,,0.2,M01,24/03/1994
239,AIR,MET,8/2/89,29.8,0,,29.8,M01,24/03/1994
239,AIR,MET,8/3/89,1.6,0,,1.6,M01,24/03/1994
239,AIR,MET,8/4/89,3.2,0,,3.2,M01,24/03/1994
239,AIR,MET,8/5/89,1.2,0,,1.2,M01,24/03/1994
239,AIR,MET,8/6/89,0,0,,0,M01,24/03/1994
239,AIR,MET,8/7/89,0,0,,0,M01,24/03/1994
239,AIR,MET,8/8/89,1.4,0,,1.4,M01,24/03/1994
239,AIR,MET,8/9/89,0,0,,0,M01,24/03/1994
239,AIR,MET,8/10/89,0,0,,0,M01,24/03/1994
239,AIR,MET,8/11/89,0,0,,0,M01,24/03/1994
239,AIR,MET,8/12/89,1.5,0,,1.5,M01,24/03/1994
239,AIR,MET,8/13/89,0,0,,0,M01,24/03/1994
239,AIR,MET,8/14/89,0,0,,0,M01,24/03/1994
239,AIR,MET,8/15/89,0,0,,0,M01,24/03/1994
239,AIR,MET,8/16/89,0,0,,0,M01,24/03/1994
239,AIR,MET,8/17/89,0,0,,0,M01,24/03/1994
239,AIR,MET,8/18/89,27.4,0,,27.4,M01,24/03/1994
239,AIR,MET,8/19/89,10.4,0,,10.4,M01,24/03/1994
239,AIR,MET,8/20/89,0.8,0,,0.8,M01,24/03/1994
239,AIR,MET,8/21/89,14.6,0,,14.6,M01,24/03/1994
239,AIR,MET,8/22/89,0,0,,0,M01,24/03/1994
239,AIR,MET,8/23/89,0,0,,0,M01,24/03/1994
239,AIR,MET,8/24/89,0,0,,0,M01,24/03/1994
239,AIR,MET,8/25/89,0.4,0,,0.4,M01,24/03/1994
239,AIR,MET,8/26/89,0,0,,0,M01,24/03/1994
239,AIR,MET,8/27/89,0.8,0,,0.8,M01,24/03/1994
239,AIR,MET,8/28/89,2,0,,2,M01,24/03/1994
239,AIR,MET,8/29/89,1.6,0,,1.6,M01,24/03/1994
239,AIR,MET,8/30/89,0,0,,0,M01,24/03/1994
239,AIR,MET,8/31/89,0,0,,0,M01,24/03/1994
239,AIR,MET,9/1/89,0,0,,0,M01,24/03/1994
239,AIR,MET,9/2/89,0,0,,0,M01,24/03/1994
239,AIR,MET,9/3/89,0.6,0,,0.6,M01,24/03/1994
239,AIR,MET,9/4/89,0.2,0,,0.2,M01,24/03/1994
239,AIR,MET,9/5/89,0,0,,0,M01,24/03/1994
239,AIR,MET,9/6/89,0,0,,0,M01,24/03/1994
239,AIR,MET,9/7/89,0,0,,0,M01,24/03/1994
239,AIR,MET,9/8/89,0,0,TR,0,M01,24/03/1994
239,AIR,MET,9/9/89,3.8,0,,3.8,M01,24/03/1994
239,AIR,MET,9/10/89,0,0,,0,M01,24/03/1994
239,AIR,MET,9/11/89,6.4,0,,6.4,M01,24/03/1994
239,AIR,MET,9/12/89,0.2,0,,0.2,M01,24/03/1994
239,AIR,MET,9/13/89,0,0,,0,M01,24/03/1994
239,AIR,MET,9/14/89,0,0,,0,M01,24/03/1994
239,AIR,MET,9/15/89,0,0,,0,M01,24/03/1994
239,AIR,MET,9/16/89,0,0,,0,M01,24/03/1994
239,AIR,MET,9/17/89,0,0,,0,M01,24/03/1994
239,AIR,MET,9/18/89,0.2,0,,0.2,M01,24/03/1994
239,AIR,MET,9/19/89,0.2,0,,0.2,M01,24/03/1994
239,AIR,MET,9/20/89,0,0,,0,M01,24/03/1994
239,AIR,MET,9/21/89,0.2,0,,0.2,M01,24/03/1994
239,AIR,MET,9/22/89,0,0,TR,0,M01,24/03/1994
239,AIR,MET,9/23/89,0,0,,0,M01,24/03/1994
239,AIR,MET,9/24/89,1.8,0,,1.8,M01,24/03/1994
239,AIR,MET,9/25/89,0.4,0,,0.4,M01,24/03/1994
239,AIR,MET,9/26/89,0,0,,0,M01,24/03/1994
239,AIR,MET,9/27/89,0,0,,0,M01,24/03/1994
239,AIR,MET,9/28/89,0,0,,0,M01,24/03/1994
239,AIR,MET,9/29/89,0,0,,0,M01,24/03/1994
239,AIR,MET,9/30/89,0,0,,0,M01,24/03/1994
239,AIR,MET,10/1/89,0.6,0,,0.6,M01,24/03/1994
239,AIR,MET,10/2/89,0,2.4,,2.4,M01,24/03/1994
239,AIR,MET,10/3/89,0,0,,0,M01,24/03/1994
239,AIR,MET,10/4/89,3.8,0,,3.8,M01,24/03/1994
239,AIR,MET,10/5/89,1.6,0,,1.6,M01,24/03/1994
239,AIR,MET,10/6/89,0.2,0,,0.2,M01,24/03/1994
239,AIR,MET,10/7/89,0.2,0,,0.2,M01,24/03/1994
239,AIR,MET,10/8/89,2.2,0,,2.2,M01,24/03/1994
239,AIR,MET,10/9/89,6.8,0,,6.8,M01,24/03/1994
239,AIR,MET,10/10/89,0,0,TR,0,M01,24/03/1994
239,AIR,MET,10/11/89,0,0,TR,0,M01,24/03/1994
239,AIR,MET,10/12/89,0,0,,0,M01,24/03/1994
239,AIR,MET,10/13/89,0.2,0,,0.2,M01,24/03/1994
239,AIR,MET,10/14/89,4.2,0,,4.2,M01,24/03/1994
239,AIR,MET,10/15/89,5.2,0,,5.2,M01,24/03/1994
239,AIR,MET,10/16/89,0,0,TS,0,M01,24/03/1994
239,AIR,MET,10/17/89,0,0,TS,0,M01,24/03/1994
239,AIR,MET,10/18/89,0,0,,0,M01,24/03/1994
239,AIR,MET,10/19/89,0,0,,0,M01,24/03/1994
239,AIR,MET,10/20/89,0,0,,0,M01,24/03/1994
239,AIR,MET,10/21/89,0,0,,0,M01,24/03/1994
239,AIR,MET,10/22/89,0,0,,0,M01,24/03/1994
239,AIR,MET,10/23/89,0,0,,0,M01,24/03/1994
239,AIR,MET,10/24/89,0,0,,0,M01,24/03/1994
239,AIR,MET,10/25/89,0,0,,0,M01,24/03/1994
239,AIR,MET,10/26/89,0,0,,0,M01,24/03/1994
239,AIR,MET,10/27/89,0,0,,0,M01,24/03/1994
239,AIR,MET,10/28/89,0,0,,0,M01,24/03/1994
239,AIR,MET,10/29/89,0,0,TS,0,M01,24/03/1994
239,AIR,MET,10/30/89,0,0,,0,M01,24/03/1994
239,AIR,MET,10/31/89,0,0.4,,0.4,M01,24/03/1994
239,AIR,MET,11/1/89,0,1.4,,1.4,M01,24/03/1994
239,AIR,MET,11/2/89,0,0,,0,M01,24/03/1994
239,AIR,MET,11/3/89,0,0.2,,0.2,M01,24/03/1994
239,AIR,MET,11/4/89,0,7.1,,7.1,M01,24/03/1994
239,AIR,MET,11/5/89,0,0.2,,0.2,M01,24/03/1994
239,AIR,MET,11/6/89,0,0,,0,M01,24/03/1994
239,AIR,MET,11/7/89,1,0,,1,M01,24/03/1994
239,AIR,MET,11/8/89,0,3.8,,3.8,M01,24/03/1994
239,AIR,MET,11/9/89,0,0,TS,0,M01,24/03/1994
239,AIR,MET,11/10/89,0,1.6,,1.6,M01,24/03/1994
239,AIR,MET,11/11/89,0,0,TS,0,M01,24/03/1994
239,AIR,MET,11/12/89,0,2.8,,2.8,M01,24/03/1994
239,AIR,MET,11/13/89,0,0,,0,M01,24/03/1994
239,AIR,MET,11/14/89,0,0.2,,0.2,M01,24/03/1994
239,AIR,MET,11/15/89,0,0.6,,0.6,M01,24/03/1994
239,AIR,MET,11/16/89,0,0.7,,0.7,M01,24/03/1994
239,AIR,MET,11/17/89,0,0.5,,0.5,M01,24/03/1994
239,AIR,MET,11/18/89,0,1.1,,1.1,M01,24/03/1994
239,AIR,MET,11/19/89,0,0.2,,0.2,M01,24/03/1994
239,AIR,MET,11/20/89,0,0.2,,0.2,M01,24/03/1994
239,AIR,MET,11/21/89,0,0,,0,M01,24/03/1994
239,AIR,MET,11/22/89,0,1.7,,1.7,M01,24/03/1994
239,AIR,MET,11/23/89,0,0,,0,M01,24/03/1994
239,AIR,MET,11/24/89,0,0,,0,M01,24/03/1994
239,AIR,MET,11/25/89,0,0,,0,M01,24/03/1994
239,AIR,MET,11/26/89,0,0.4,,0.4,M01,24/03/1994
239,AIR,MET,11/27/89,0,0,,0,M01,24/03/1994
239,AIR,MET,11/28/89,0,0,,0,M01,24/03/1994
239,AIR,MET,11/29/89,0,0.2,,0.2,M01,24/03/1994
239,AIR,MET,11/30/89,0,0,,0,M01,24/03/1994
239,AIR,MET,12/1/89,0,3.2,,3.2,M01,24/03/1994
239,AIR,MET,12/2/89,0,0,,0,M01,24/03/1994
239,AIR,MET,12/3/89,0,0,,0,M01,24/03/1994
239,AIR,MET,12/4/89,0,0,TS,0,M01,24/03/1994
239,AIR,MET,12/5/89,0,0,TS,0,M01,24/03/1994
239,AIR,MET,12/6/89,0,0,,0,M01,24/03/1994
239,AIR,MET,12/7/89,0,0.3,,0.3,M01,24/03/1994
239,AIR,MET,12/8/89,0,8.2,,8.2,M01,24/03/1994
239,AIR,MET,12/9/89,0,0,TS,0,M01,24/03/1994
239,AIR,MET,12/10/89,0,0,TS,0,M01,24/03/1994
239,AIR,MET,12/11/89,0,0,TS,0,M01,24/03/1994
239,AIR,MET,12/12/89,0,0,,0,M01,24/03/1994
239,AIR,MET,12/13/89,0,0.9,,0.9,M01,24/03/1994
239,AIR,MET,12/14/89,0,0.2,,0.2,M01,24/03/1994
239,AIR,MET,12/15/89,0,0.2,,0.2,M01,24/03/1994
239,AIR,MET,12/16/89,0,0,TS,0,M01,24/03/1994
239,AIR,MET,12/17/89,0,0.3,,0.3,M01,24/03/1994
239,AIR,MET,12/18/89,0,0,TS,0,M01,24/03/1994
239,AIR,MET,12/19/89,0,0,TS,0,M01,24/03/1994
239,AIR,MET,12/20/89,0,0.2,,0.2,M01,24/03/1994
239,AIR,MET,12/21/89,0,0.2,,0.2,M01,24/03/1994
239,AIR,MET,12/22/89,0,0.2,,0.2,M01,24/03/1994
239,AIR,MET,12/23/89,0,1.1,,1.1,M01,24/03/1994
239,AIR,MET,12/24/89,0,3.6,,3.6,M01,24/03/1994
239,AIR,MET,12/25/89,0,0.2,,0.2,M01,24/03/1994
239,AIR,MET,12/26/89,0,0.6,,0.6,M01,24/03/1994
239,AIR,MET,12/27/89,0,1.4,,1.4,M01,24/03/1994
239,AIR,MET,12/28/89,0,0,,0,M01,24/03/1994
239,AIR,MET,12/29/89,0,0.1,,0.1,M01,24/03/1994
239,AIR,MET,12/30/89,0,0.8,,0.8,M01,24/03/1994
239,AIR,MET,12/31/89,0,0,,0,M01,24/03/1994
239,AIR,MET,1/1/90,0,0,,0,M01,24/03/1994
239,AIR,MET,1/2/90,0,2.7,,2.7,M01,24/03/1994
239,AIR,MET,1/3/90,0,0.2,,0.2,M01,24/03/1994
